7e08d38d-30c9-4a6f-b88e-b28e87c0b259,7523.2,operator houtboormachine,http://data.europa.eu/esco/occupation/7e08d38d-30c9-4a6f-b88e-b28e87c0b259,2e02f846-63ad-45f5-9ac0-ca3c653394c4,OP-688,Operator CNC-gestuurde houtbewerkingsmachines,Opérateur de machines à bois à commande numérique (h/f/x),,skos:narrowMatch,,Opérateur de machines à bois à commande numérique (h/f/x)
01a83071-6533-4675-b2da-f0c6d02669f5,3315.3,schadebehandelaar,http://data.europa.eu/esco/occupation/01a83071-6533-4675-b2da-f0c6d02669f5,ef1001cd-8dba-42ae-a53b-7f917fb95568,OP-69,Beheerder verzekeringen,Gestionnaire d'assurances (h/f/x),,skos:closeMatch,,Beheerder verzekeringen
01a83071-6533-4675-b2da-f0c6d02669f5,3315.3,schadebehandelaar,http://data.europa.eu/esco/occupation/01a83071-6533-4675-b2da-f0c6d02669f5,ef1001cd-8dba-42ae-a53b-7f917fb95568,OP-69,Beheerder verzekeringen,Gestionnaire d'assurances (h/f/x),,skos:closeMatch,,Gestionnaire d'assurances (h/f/x)
1e331638-3f66-4641-9c49-56a94235f94c,2413.1.2,analist verzekeringspremies,http://data.europa.eu/esco/occupation/1e331638-3f66-4641-9c49-56a94235f94c,ef1001cd-8dba-42ae-a53b-7f917fb95568,OP-69,Beheerder verzekeringen,Gestionnaire d'assurances (h/f/x),,skos:narrowMatch,,Beheerder verzekeringen
1e331638-3f66-4641-9c49-56a94235f94c,2413.1.2,analist verzekeringspremies,http://data.europa.eu/esco/occupation/1e331638-3f66-4641-9c49-56a94235f94c,ef1001cd-8dba-42ae-a53b-7f917fb95568,OP-69,Beheerder verzekeringen,Gestionnaire d'assurances (h/f/x),,skos:narrowMatch,,Gestionnaire d'assurances (h/f/x)
9a39a143-d93c-4093-ba3b-47fb67ade318,4312.4,administratief medewerker verzekeringen,http://data.europa.eu/esco/occupation/9a39a143-d93c-4093-ba3b-47fb67ade318,ef1001cd-8dba-42ae-a53b-7f917fb95568,OP-69,Beheerder verzekeringen,Gestionnaire d'assurances (h/f/x),,skos:narrowMatch,,Beheerder verzekeringen
9a39a143-d93c-4093-ba3b-47fb67ade318,4312.4,administratief medewerker verzekeringen,http://data.europa.eu/esco/occupation/9a39a143-d93c-4093-ba3b-47fb67ade318,ef1001cd-8dba-42ae-a53b-7f917fb95568,OP-69,Beheerder verzekeringen,Gestionnaire d'assurances (h/f/x),,skos:narrowMatch,,Gestionnaire d'assurances (h/f/x)
c89afd9a-7dad-4bae-9315-5fcadd9ad8b6,7413.1,monteur elektriciteitsnetten,http://data.europa.eu/esco/occupation/c89afd9a-7dad-4bae-9315-5fcadd9ad8b6,f0a6a2f0-660c-49d8-9c85-56db7ffbd132,OP-690,Installateur nutsvoorzieningen,Installateur d'équipements d'utilité publique (h/f/x),,skos:narrowMatch,,Installateur nutsvoorzieningen
c89afd9a-7dad-4bae-9315-5fcadd9ad8b6,7413.1,monteur elektriciteitsnetten,http://data.europa.eu/esco/occupation/c89afd9a-7dad-4bae-9315-5fcadd9ad8b6,f0a6a2f0-660c-49d8-9c85-56db7ffbd132,OP-690,Installateur nutsvoorzieningen,Installateur d'équipements d'utilité publique (h/f/x),,skos:narrowMatch,,Installateur d'équipements d'utilité publique (h/f/x)
fddb7bd8-f176-4dc8-9d12-32b6072452c9,7411.1.2,monteur elektriciteitsmeters,http://data.europa.eu/esco/occupation/fddb7bd8-f176-4dc8-9d12-32b6072452c9,f0a6a2f0-660c-49d8-9c85-56db7ffbd132,OP-690,Installateur nutsvoorzieningen,Installateur d'équipements d'utilité publique (h/f/x),,skos:narrowMatch,,Installateur nutsvoorzieningen
fddb7bd8-f176-4dc8-9d12-32b6072452c9,7411.1.2,monteur elektriciteitsmeters,http://data.europa.eu/esco/occupation/fddb7bd8-f176-4dc8-9d12-32b6072452c9,f0a6a2f0-660c-49d8-9c85-56db7ffbd132,OP-690,Installateur nutsvoorzieningen,Installateur d'équipements d'utilité publique (h/f/x),,skos:narrowMatch,,Installateur d'équipements d'utilité publique (h/f/x)
73d77554-2016-46fa-ac3d-44a02e8d1a89,7126.11,rioolmonteur,http://data.europa.eu/esco/occupation/73d77554-2016-46fa-ac3d-44a02e8d1a89,88338497-3457-4067-8bfa-086923b625dd,OP-691,Rioollegger,Poseur d'égouts (h/f/x),,skos:exactMatch,,Rioollegger
73d77554-2016-46fa-ac3d-44a02e8d1a89,7126.11,rioolmonteur,http://data.europa.eu/esco/occupation/73d77554-2016-46fa-ac3d-44a02e8d1a89,88338497-3457-4067-8bfa-086923b625dd,OP-691,Rioollegger,Poseur d'égouts (h/f/x),,skos:exactMatch,,Poseur d'égouts (h/f/x)
865adac9-9bb7-4680-a13d-62b2942974ac,8172.5,operator houtzagerij,http://data.europa.eu/esco/occupation/865adac9-9bb7-4680-a13d-62b2942974ac,13b7d9f2-a4b2-4912-b68d-4addb965ff6e,OP-692,Productieoperator hout,Opérateur de production bois (h/f/x),,skos:narrowMatch,,Productieoperator hout
865adac9-9bb7-4680-a13d-62b2942974ac,8172.5,operator houtzagerij,http://data.europa.eu/esco/occupation/865adac9-9bb7-4680-a13d-62b2942974ac,13b7d9f2-a4b2-4912-b68d-4addb965ff6e,OP-692,Productieoperator hout,Opérateur de production bois (h/f/x),,skos:narrowMatch,,Opérateur de production bois (h/f/x)
245be6d1-fe9a-4ac8-9f81-122a687e4724,9329.1,productiemedewerker,http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,e0164c6e-5924-47de-adbd-0fc9fbe283e3,OP-693,Industrieel reiniger,Agent de nettoyage industriel (h/f/x),,skos:narrowMatch,,Industrieel reiniger
245be6d1-fe9a-4ac8-9f81-122a687e4724,9329.1,productiemedewerker,http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,e0164c6e-5924-47de-adbd-0fc9fbe283e3,OP-693,Industrieel reiniger,Agent de nettoyage industriel (h/f/x),,skos:narrowMatch,,Agent de nettoyage industriel (h/f/x)
a632fb74-ef49-4f4a-9777-b7df54a0f897,7133.2,gevelreiniger,http://data.europa.eu/esco/occupation/a632fb74-ef49-4f4a-9777-b7df54a0f897,e0164c6e-5924-47de-adbd-0fc9fbe283e3,OP-693,Industrieel reiniger,Agent de nettoyage industriel (h/f/x),,skos:narrowMatch,,Industrieel reiniger
a632fb74-ef49-4f4a-9777-b7df54a0f897,7133.2,gevelreiniger,http://data.europa.eu/esco/occupation/a632fb74-ef49-4f4a-9777-b7df54a0f897,e0164c6e-5924-47de-adbd-0fc9fbe283e3,OP-693,Industrieel reiniger,Agent de nettoyage industriel (h/f/x),,skos:narrowMatch,,Agent de nettoyage industriel (h/f/x)
586fe133-1987-41f4-b89a-f39d4bc58e1e,2431.10.2,eBusiness-manager,http://data.europa.eu/esco/occupation/586fe133-1987-41f4-b89a-f39d4bc58e1e,9e6b23e3-d4ce-41d9-a732-60c91a4c914c,OP-694,E-commerce manager,E-commerce manager (h/f/x),,skos:exactMatch,,E-commerce manager
586fe133-1987-41f4-b89a-f39d4bc58e1e,2431.10.2,eBusiness-manager,http://data.europa.eu/esco/occupation/586fe133-1987-41f4-b89a-f39d4bc58e1e,9e6b23e3-d4ce-41d9-a732-60c91a4c914c,OP-694,E-commerce manager,E-commerce manager (h/f/x),,skos:exactMatch,,E-commerce manager (h/f/x)
c4a81f47-6ed8-4a17-ab4a-21a2e67fa1d9,5311.1.2,oppas,http://data.europa.eu/esco/occupation/c4a81f47-6ed8-4a17-ab4a-21a2e67fa1d9,b226410f-8993-4cb3-86aa-70d0889c6fea,OP-695,Kinderbegeleider schoolgaande kinderen,Accompagnateur d'enfants scolarisés (h/f/x),,skos:narrowMatch,,Kinderbegeleider schoolgaande kinderen
c4a81f47-6ed8-4a17-ab4a-21a2e67fa1d9,5311.1.2,oppas,http://data.europa.eu/esco/occupation/c4a81f47-6ed8-4a17-ab4a-21a2e67fa1d9,b226410f-8993-4cb3-86aa-70d0889c6fea,OP-695,Kinderbegeleider schoolgaande kinderen,Accompagnateur d'enfants scolarisés (h/f/x),,skos:narrowMatch,,Accompagnateur d'enfants scolarisés (h/f/x)
137b1d11-c4bc-4016-89ba-45345d4c71f0,2432.5,online community manager,http://data.europa.eu/esco/occupation/137b1d11-c4bc-4016-89ba-45345d4c71f0,e99f4b1b-1fe7-40ce-867c-0437267d0ac5,OP-697,Social media manager,Responsable des médias sociaux (h/f/x),,skos:exactMatch,,Social media manager
137b1d11-c4bc-4016-89ba-45345d4c71f0,2432.5,online community manager,http://data.europa.eu/esco/occupation/137b1d11-c4bc-4016-89ba-45345d4c71f0,e99f4b1b-1fe7-40ce-867c-0437267d0ac5,OP-697,Social media manager,Responsable des médias sociaux (h/f/x),,skos:exactMatch,,Responsable des médias sociaux (h/f/x)
d0aa0792-4345-474b-9365-686cf4869d2e,2512.2,software architect,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e,70dce6b8-8a32-4993-ac2d-cef19c773ccd,OP-699,ICT architect,Architecte TIC (h/f/x),,skos:closeMatch,,ICT architect
d0aa0792-4345-474b-9365-686cf4869d2e,2512.2,software architect,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e,70dce6b8-8a32-4993-ac2d-cef19c773ccd,OP-699,ICT architect,Architecte TIC (h/f/x),,skos:closeMatch,,Architecte TIC (h/f/x)
e0b544dd-b621-4126-a55e-054af25c6ea0,2523.2,ict network architect,http://data.europa.eu/esco/occupation/e0b544dd-b621-4126-a55e-054af25c6ea0,70dce6b8-8a32-4993-ac2d-cef19c773ccd,OP-699,ICT architect,Architecte TIC (h/f/x),,skos:narrowMatch,,ICT architect
e0b544dd-b621-4126-a55e-054af25c6ea0,2523.2,ict network architect,http://data.europa.eu/esco/occupation/e0b544dd-b621-4126-a55e-054af25c6ea0,70dce6b8-8a32-4993-ac2d-cef19c773ccd,OP-699,ICT architect,Architecte TIC (h/f/x),,skos:narrowMatch,,Architecte TIC (h/f/x)
e1c72b5f-4c5c-487c-a6df-e84b64a51dae,2511.13,ict system architect,http://data.europa.eu/esco/occupation/e1c72b5f-4c5c-487c-a6df-e84b64a51dae,70dce6b8-8a32-4993-ac2d-cef19c773ccd,OP-699,ICT architect,Architecte TIC (h/f/x),,skos:narrowMatch,,ICT architect
e1c72b5f-4c5c-487c-a6df-e84b64a51dae,2511.13,ict system architect,http://data.europa.eu/esco/occupation/e1c72b5f-4c5c-487c-a6df-e84b64a51dae,70dce6b8-8a32-4993-ac2d-cef19c773ccd,OP-699,ICT architect,Architecte TIC (h/f/x),,skos:narrowMatch,,Architecte TIC (h/f/x)
c9191f7f-28b5-4df8-991d-804c53009b83,9213.1,landbouwmedewerker,http://data.europa.eu/esco/occupation/c9191f7f-28b5-4df8-991d-804c53009b83,cfc7ff41-787c-4eb3-bc99-fd985d31775d,OP-70,Landbouwmedewerker,Ouvrier agricole (h/f/x),,skos:exactMatch,,Landbouwmedewerker
c9191f7f-28b5-4df8-991d-804c53009b83,9213.1,landbouwmedewerker,http://data.europa.eu/esco/occupation/c9191f7f-28b5-4df8-991d-804c53009b83,cfc7ff41-787c-4eb3-bc99-fd985d31775d,OP-70,Landbouwmedewerker,Ouvrier agricole (h/f/x),,skos:exactMatch,,Ouvrier agricole (h/f/x)
a6a0b60f-08da-4faa-bf54-942987efb471,2511.12,systeemanalist,http://data.europa.eu/esco/occupation/a6a0b60f-08da-4faa-bf54-942987efb471,c9014baf-c35c-4abe-81a0-27e3b6e6ac1b,OP-701,Software analist,Analyste de logiciels (h/f/x),,skos:narrowMatch,,Software analist
a6a0b60f-08da-4faa-bf54-942987efb471,2511.12,systeemanalist,http://data.europa.eu/esco/occupation/a6a0b60f-08da-4faa-bf54-942987efb471,c9014baf-c35c-4abe-81a0-27e3b6e6ac1b,OP-701,Software analist,Analyste de logiciels (h/f/x),,skos:narrowMatch,,Analyste de logiciels (h/f/x)
fe0fa514-b48d-4a53-9757-a283c0baacf0,2511.8,ict business analyst,http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0,c9014baf-c35c-4abe-81a0-27e3b6e6ac1b,OP-701,Software analist,Analyste de logiciels (h/f/x),,skos:closeMatch,,Software analist
fe0fa514-b48d-4a53-9757-a283c0baacf0,2511.8,ict business analyst,http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0,c9014baf-c35c-4abe-81a0-27e3b6e6ac1b,OP-701,Software analist,Analyste de logiciels (h/f/x),,skos:closeMatch,,Analyste de logiciels (h/f/x)
258e46f9-0075-4a2e-adae-1ff0477e0f30,2511.3,data scientist,http://data.europa.eu/esco/occupation/258e46f9-0075-4a2e-adae-1ff0477e0f30,acfddd4d-cc1e-419e-a369-974fb5a37ccd,OP-702,Data scientist,Data scientist (h/f/x),,skos:exactMatch,,Data scientist
258e46f9-0075-4a2e-adae-1ff0477e0f30,2511.3,data scientist,http://data.europa.eu/esco/occupation/258e46f9-0075-4a2e-adae-1ff0477e0f30,acfddd4d-cc1e-419e-a369-974fb5a37ccd,OP-702,Data scientist,Data scientist (h/f/x),,skos:exactMatch,,Data scientist (h/f/x)
3ce9c89d-6f1a-48b5-942d-386e46e2fd06,3115.1.5,technicus verwarmings- en airconditioningsinstallaties,http://data.europa.eu/esco/occupation/3ce9c89d-6f1a-48b5-942d-386e46e2fd06,6ebce97b-1edd-411e-bf25-22286bb57f29,OP-703,Regeltechnicus klimatisatie,Technicien de réglage de systèmes de climatisation (h/f/x),,skos:broadMatch,,Regeltechnicus klimatisatie
3ce9c89d-6f1a-48b5-942d-386e46e2fd06,3115.1.5,technicus verwarmings- en airconditioningsinstallaties,http://data.europa.eu/esco/occupation/3ce9c89d-6f1a-48b5-942d-386e46e2fd06,6ebce97b-1edd-411e-bf25-22286bb57f29,OP-703,Regeltechnicus klimatisatie,Technicien de réglage de systèmes de climatisation (h/f/x),,skos:broadMatch,,Technicien de réglage de systèmes de climatisation (h/f/x)
356227b9-2263-4dbd-81e9-7dfc6d3f3af7,2431.10.4,online marketeer,http://data.europa.eu/esco/occupation/356227b9-2263-4dbd-81e9-7dfc6d3f3af7,6373a5a4-32dd-49ad-b06f-eaa63d88c919,OP-704,Digital marketeer,Digital marketeer (h/f/x),,skos:exactMatch,,Digital marketeer
356227b9-2263-4dbd-81e9-7dfc6d3f3af7,2431.10.4,online marketeer,http://data.europa.eu/esco/occupation/356227b9-2263-4dbd-81e9-7dfc6d3f3af7,6373a5a4-32dd-49ad-b06f-eaa63d88c919,OP-704,Digital marketeer,Digital marketeer (h/f/x),,skos:exactMatch,,Digital marketeer (h/f/x)
9c9752b7-3e3b-4a08-8553-b63a013f8072,2431.8,manager klantbeleving,http://data.europa.eu/esco/occupation/9c9752b7-3e3b-4a08-8553-b63a013f8072,9a296781-ee30-4108-b8f5-06158ad983ed,OP-705,Customer experience manager,Responsable de l'expérience client (h/f/x),,skos:exactMatch,,Customer experience manager
9c9752b7-3e3b-4a08-8553-b63a013f8072,2431.8,manager klantbeleving,http://data.europa.eu/esco/occupation/9c9752b7-3e3b-4a08-8553-b63a013f8072,9a296781-ee30-4108-b8f5-06158ad983ed,OP-705,Customer experience manager,Responsable de l'expérience client (h/f/x),,skos:exactMatch,,Responsable de l'expérience client (h/f/x)
725090a7-9943-4dae-8079-a6999d21ddba,2431.6,klantadviseur,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba,4bdb7ccf-37b4-4279-8f35-3524b3fe3436,OP-707,Customer relations manager,Responsable de la relation clientèle (h/f/x),,skos:exactMatch,,Customer relations manager
725090a7-9943-4dae-8079-a6999d21ddba,2431.6,klantadviseur,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba,4bdb7ccf-37b4-4279-8f35-3524b3fe3436,OP-707,Customer relations manager,Responsable de la relation clientèle (h/f/x),,skos:exactMatch,,Responsable de la relation clientèle (h/f/x)
9c9752b7-3e3b-4a08-8553-b63a013f8072,2431.8,manager klantbeleving,http://data.europa.eu/esco/occupation/9c9752b7-3e3b-4a08-8553-b63a013f8072,4bdb7ccf-37b4-4279-8f35-3524b3fe3436,OP-707,Customer relations manager,Responsable de la relation clientèle (h/f/x),,skos:exactMatch,,Customer relations manager
9c9752b7-3e3b-4a08-8553-b63a013f8072,2431.8,manager klantbeleving,http://data.europa.eu/esco/occupation/9c9752b7-3e3b-4a08-8553-b63a013f8072,4bdb7ccf-37b4-4279-8f35-3524b3fe3436,OP-707,Customer relations manager,Responsable de la relation clientèle (h/f/x),,skos:exactMatch,,Responsable de la relation clientèle (h/f/x)
1562c7a3-c7d9-419d-b9b6-db26610bcf84,2521.5,data warehouse designer,http://data.europa.eu/esco/occupation/1562c7a3-c7d9-419d-b9b6-db26610bcf84,ac2e8fda-9440-4d7e-932c-5a9891cdb958,OP-708,Data engineer,Data engineer (h/f/x),,skos:narrowMatch,,Data engineer
1562c7a3-c7d9-419d-b9b6-db26610bcf84,2521.5,data warehouse designer,http://data.europa.eu/esco/occupation/1562c7a3-c7d9-419d-b9b6-db26610bcf84,ac2e8fda-9440-4d7e-932c-5a9891cdb958,OP-708,Data engineer,Data engineer (h/f/x),,skos:narrowMatch,,Data engineer (h/f/x)
8d9ec84d-cf2d-4179-87bc-335cda54a427,2521.2,databaseontwerper,http://data.europa.eu/esco/occupation/8d9ec84d-cf2d-4179-87bc-335cda54a427,ac2e8fda-9440-4d7e-932c-5a9891cdb958,OP-708,Data engineer,Data engineer (h/f/x),,skos:narrowMatch,,Data engineer
8d9ec84d-cf2d-4179-87bc-335cda54a427,2521.2,databaseontwerper,http://data.europa.eu/esco/occupation/8d9ec84d-cf2d-4179-87bc-335cda54a427,ac2e8fda-9440-4d7e-932c-5a9891cdb958,OP-708,Data engineer,Data engineer (h/f/x),,skos:narrowMatch,,Data engineer (h/f/x)
377865f0-c327-4599-8c7e-d428c6588edf,1324.3.4.2,hoofd inkoop,http://data.europa.eu/esco/occupation/377865f0-c327-4599-8c7e-d428c6588edf,aa2bb631-d215-4573-936c-ead8a89d24ff,OP-71,Verantwoordelijke aankoopdienst,Directeur service des achats (h/f/x),,skos:narrowMatch,,Verantwoordelijke aankoopdienst
377865f0-c327-4599-8c7e-d428c6588edf,1324.3.4.2,hoofd inkoop,http://data.europa.eu/esco/occupation/377865f0-c327-4599-8c7e-d428c6588edf,aa2bb631-d215-4573-936c-ead8a89d24ff,OP-71,Verantwoordelijke aankoopdienst,Directeur service des achats (h/f/x),,skos:narrowMatch,,Directeur service des achats (h/f/x)
7720f392-6ea0-4455-a805-7b7eef38a709,5112.3.1,kaartjescontroleur,http://data.europa.eu/esco/occupation/7720f392-6ea0-4455-a805-7b7eef38a709,8df63d72-6744-4ff5-b30f-5f2bd94d4a5b,OP-712,Treinbegeleider,Accompagnateur de train (h/f/x),,skos:narrowMatch,,Treinbegeleider
7720f392-6ea0-4455-a805-7b7eef38a709,5112.3.1,kaartjescontroleur,http://data.europa.eu/esco/occupation/7720f392-6ea0-4455-a805-7b7eef38a709,8df63d72-6744-4ff5-b30f-5f2bd94d4a5b,OP-712,Treinbegeleider,Accompagnateur de train (h/f/x),,skos:narrowMatch,,Accompagnateur de train (h/f/x)
ea034d66-0d35-4891-b82c-6434cad2c76f,5112.3,treinconducteur,http://data.europa.eu/esco/occupation/ea034d66-0d35-4891-b82c-6434cad2c76f,8df63d72-6744-4ff5-b30f-5f2bd94d4a5b,OP-712,Treinbegeleider,Accompagnateur de train (h/f/x),,skos:exactMatch,,Treinbegeleider
ea034d66-0d35-4891-b82c-6434cad2c76f,5112.3,treinconducteur,http://data.europa.eu/esco/occupation/ea034d66-0d35-4891-b82c-6434cad2c76f,8df63d72-6744-4ff5-b30f-5f2bd94d4a5b,OP-712,Treinbegeleider,Accompagnateur de train (h/f/x),,skos:exactMatch,,Accompagnateur de train (h/f/x)
81f6a814-1f4e-47d4-9c75-47977c7267ee,8311.1,treinmachinist,http://data.europa.eu/esco/occupation/81f6a814-1f4e-47d4-9c75-47977c7267ee,735d923c-a19e-4c0b-b428-125ab810ac66,OP-713,Treinbestuurder,Conducteur de train (h/f/x),,skos:exactMatch,,Treinbestuurder
81f6a814-1f4e-47d4-9c75-47977c7267ee,8311.1,treinmachinist,http://data.europa.eu/esco/occupation/81f6a814-1f4e-47d4-9c75-47977c7267ee,735d923c-a19e-4c0b-b428-125ab810ac66,OP-713,Treinbestuurder,Conducteur de train (h/f/x),,skos:exactMatch,,Conducteur de train (h/f/x)
bea705fe-06ac-4147-b8e0-6e8ac1208d8f,9333.8,magazijnmedewerker,http://data.europa.eu/esco/occupation/bea705fe-06ac-4147-b8e0-6e8ac1208d8f,140e83dd-161d-4002-9516-a88910accf66,OP-715,Bestuurder stapelaar-pallettruck,Conducteur de gerbeur-transpalette (h/f/x),,skos:broadMatch,,Bestuurder stapelaar-pallettruck
bea705fe-06ac-4147-b8e0-6e8ac1208d8f,9333.8,magazijnmedewerker,http://data.europa.eu/esco/occupation/bea705fe-06ac-4147-b8e0-6e8ac1208d8f,140e83dd-161d-4002-9516-a88910accf66,OP-715,Bestuurder stapelaar-pallettruck,Conducteur de gerbeur-transpalette (h/f/x),,skos:broadMatch,,Conducteur de gerbeur-transpalette (h/f/x)
03b9d7c4-9590-4e0d-97a7-470254e165d4,5223.7.21,verkoopspecialist ijzerwaren en verf,http://data.europa.eu/esco/occupation/03b9d7c4-9590-4e0d-97a7-470254e165d4,c6eda604-d594-4d41-ab67-3e2ef003641d,OP-716,Winkelverkoper,Vendeur de magasin (h/f/x),,skos:narrowMatch,,Winkelverkoper
03b9d7c4-9590-4e0d-97a7-470254e165d4,5223.7.21,verkoopspecialist ijzerwaren en verf,http://data.europa.eu/esco/occupation/03b9d7c4-9590-4e0d-97a7-470254e165d4,c6eda604-d594-4d41-ab67-3e2ef003641d,OP-716,Winkelverkoper,Vendeur de magasin (h/f/x),,skos:narrowMatch,,Vendeur de magasin (h/f/x)
0da51178-e386-4534-ae71-15ba789ad756,8157.1,wasserijmedewerker,http://data.europa.eu/esco/occupation/0da51178-e386-4534-ae71-15ba789ad756,5f432881-3cc4-46b4-857f-188b6e543620,OP-719,Operator textielverzorging,Opérateur blanchisserie industrielle (h/f/x),,skos:narrowMatch,,Operator textielverzorging
0da51178-e386-4534-ae71-15ba789ad756,8157.1,wasserijmedewerker,http://data.europa.eu/esco/occupation/0da51178-e386-4534-ae71-15ba789ad756,5f432881-3cc4-46b4-857f-188b6e543620,OP-719,Operator textielverzorging,Opérateur blanchisserie industrielle (h/f/x),,skos:narrowMatch,,Opérateur blanchisserie industrielle (h/f/x)
11103139-4555-4696-b331-1ee581ff9a38,5223.7.33,verkoopspecialist sport- en kampeerartikelen,http://data.europa.eu/esco/occupation/11103139-4555-4696-b331-1ee581ff9a38,c6eda604-d594-4d41-ab67-3e2ef003641d,OP-716,Winkelverkoper,Vendeur de magasin (h/f/x),,skos:narrowMatch,,Winkelverkoper
11103139-4555-4696-b331-1ee581ff9a38,5223.7.33,verkoopspecialist sport- en kampeerartikelen,http://data.europa.eu/esco/occupation/11103139-4555-4696-b331-1ee581ff9a38,c6eda604-d594-4d41-ab67-3e2ef003641d,OP-716,Winkelverkoper,Vendeur de magasin (h/f/x),,skos:narrowMatch,,Vendeur de magasin (h/f/x)
13da27aa-ca6a-476d-ab2c-efc9e5bd97b2,5223.7.8,verkoopspecialist kleding,http://data.europa.eu/esco/occupation/13da27aa-ca6a-476d-ab2c-efc9e5bd97b2,c6eda604-d594-4d41-ab67-3e2ef003641d,OP-716,Winkelverkoper,Vendeur de magasin (h/f/x),,skos:narrowMatch,,Winkelverkoper
13da27aa-ca6a-476d-ab2c-efc9e5bd97b2,5223.7.8,verkoopspecialist kleding,http://data.europa.eu/esco/occupation/13da27aa-ca6a-476d-ab2c-efc9e5bd97b2,c6eda604-d594-4d41-ab67-3e2ef003641d,OP-716,Winkelverkoper,Vendeur de magasin (h/f/x),,skos:narrowMatch,,Vendeur de magasin (h/f/x)
399afb40-d58b-4f4a-aa52-a0378fccaf65,5223.7.28,verkoopspecialist dieren en dierartikelen,http://data.europa.eu/esco/occupation/399afb40-d58b-4f4a-aa52-a0378fccaf65,c6eda604-d594-4d41-ab67-3e2ef003641d,OP-716,Winkelverkoper,Vendeur de magasin (h/f/x),,skos:narrowMatch,,Winkelverkoper
399afb40-d58b-4f4a-aa52-a0378fccaf65,5223.7.28,verkoopspecialist dieren en dierartikelen,http://data.europa.eu/esco/occupation/399afb40-d58b-4f4a-aa52-a0378fccaf65,c6eda604-d594-4d41-ab67-3e2ef003641d,OP-716,Winkelverkoper,Vendeur de magasin (h/f/x),,skos:narrowMatch,,Vendeur de magasin (h/f/x)
3a17bd32-8a00-47cb-82aa-2b5660cf1192,5223.7.3,verkoopspecialist audiologieapparatuur,http://data.europa.eu/esco/occupation/3a17bd32-8a00-47cb-82aa-2b5660cf1192,c6eda604-d594-4d41-ab67-3e2ef003641d,OP-716,Winkelverkoper,Vendeur de magasin (h/f/x),,skos:narrowMatch,,Winkelverkoper
